"user","timestamp","x","y","z","distancefromobject"
"Danny.Mitra@test.com","1655564473830","0.0","1.0","0.0","281"
"Danny.Mitra@test.com","1655564473830","-1.0","1.0","0.0","281"
"Danny.Mitra@test.com","1655564473830","-1.0","0.0","-1.0","281"
"Eric.Spencer@test.com","1655564474584","1.0","-1.0","-1.0","297"
"Eric.Spencer@test.com","1655564474584","-1.0","1.0","0.0","297"
"Eric.Spencer@test.com","1655564474584","-1.0","0.0","-1.0","297"
"Sean.Sanchez@test.com","1655564474822","-1.0","0.0","-1.0","288"
"Sean.Sanchez@test.com","1655564474822","1.0","-1.0","-1.0","288"
"Craig.Hansen@test.com","1655564474843","-1.0","0.0","-1.0","292"
"Craig.Hansen@test.com","1655564474843","-1.0","-1.0","0.0","292"
"Craig.Hansen@test.com","1655564474843","0.0","-1.0","-1.0","292"
"Suresh.Jackson@test.com","1655564475057","1.0","-1.0","-1.0","203"
"Suresh.Jackson@test.com","1655564475057","1.0","0.0","-1.0","203"
"David.Smith@test.com","1655564475293","-1.0","0.0","-1.0","214"
"David.Smith@test.com","1655564475293","1.0","0.0","-1.0","214"
"Senthil.Sanchez@test.com","1655564475299","-1.0","0.0","-1.0","228"
"Senthil.Sanchez@test.com","1655564475299","1.0","-1.0","0.0","228"
"Senthil.Sanchez@test.com","1655564475299","1.0","1.0","-1.0","228"
"Jane.Anandh@test.com","1655564475862","1.0","0.0","-1.0","275"
"Jane.Anandh@test.com","1655564475862","-1.0","0.0","-1.0","275"
"Jane.Anandh@test.com","1655564475862","-1.0","1.0","0.0","275"
"Travis.Habschied@test.com","1655564475873","-1.0","0.0","-1.0","299"
"Travis.Habschied@test.com","1655564475873","0.0","1.0","0.0","299"
"Travis.Habschied@test.com","1655564475873","0.0","1.0","-1.0","299"
"Edward.Gonzalez@test.com","1655564476730","1.0","0.0","0.0","299"
"Edward.Gonzalez@test.com","1655564476730","-1.0","-1.0","-1.0","299"
"Edward.Gonzalez@test.com","1655564476730","0.0","-1.0","0.0","299"
"Jane.Harris@test.com","1655564477091","0.0","0.0","-1.0","246"
"Jane.Harris@test.com","1655564477091","-1.0","-1.0","-1.0","246"
"Jane.Harris@test.com","1655564477091","1.0","0.0","0.0","246"
"Manoj.Jackson@test.com","1655564477382","-1.0","1.0","0.0","281"
"Manoj.Jackson@test.com","1655564477382","-1.0","1.0","-1.0","281"
"Manoj.Jackson@test.com","1655564477382","1.0","1.0","-1.0","281"
"Jane.Mitra@test.com","1655564477457","-1.0","-1.0","-1.0","286"
"Jane.Mitra@test.com","1655564477457","0.0","0.0","0.0","286"
"Jane.Mitra@test.com","1655564477457","1.0","-1.0","-1.0","286"
"Angie.Jefferson@test.com","1655564478056","-1.0","1.0","-1.0","203"
"Angie.Jefferson@test.com","1655564478056","0.0","-1.0","-1.0","203"
"Dan.Sanchez@test.com","1655564478056","1.0","-1.0","0.0","203"
"Dan.Sanchez@test.com","1655564478056","0.0","1.0","0.0","203"
"Dan.Sanchez@test.com","1655564478056","-1.0","-1.0","-1.0","203"
"Angie.Jefferson@test.com","1655564478056","-1.0","1.0","-1.0","235"
"Angie.Jefferson@test.com","1655564478056","0.0","-1.0","-1.0","235"
"Dan.Sanchez@test.com","1655564478056","1.0","-1.0","0.0","235"
"Dan.Sanchez@test.com","1655564478056","0.0","1.0","0.0","235"
"Dan.Sanchez@test.com","1655564478056","-1.0","-1.0","-1.0","235"
"David.Smith@test.com","1655564478059","0.0","-1.0","-1.0","258"
"David.Smith@test.com","1655564478059","1.0","0.0","0.0","258"
"David.Smith@test.com","1655564478059","-1.0","1.0","-1.0","258"
"Craig.Fibonnaci@test.com","1655564478509","-1.0","1.0","0.0","266"
"Craig.Fibonnaci@test.com","1655564478509","1.0","-1.0","-1.0","266"
"Craig.Fibonnaci@test.com","1655564478509","-1.0","-1.0","0.0","266"
"Ben.Jones@test.com","1655564478615","1.0","0.0","-1.0","253"
"Ben.Jones@test.com","1655564478615","-1.0","-1.0","-1.0","253"
"Ben.Jones@test.com","1655564478615","-1.0","-1.0","0.0","253"
"Frank.Khatib@test.com","1655564479011","-1.0","1.0","-1.0","260"
"Frank.Khatib@test.com","1655564479011","1.0","1.0","-1.0","260"
"Frank.Khatib@test.com","1655564479011","1.0","-1.0","-1.0","260"
"Dan.Clark@test.com","1655564480184","1.0","0.0","0.0","253"
"Dan.Clark@test.com","1655564480184","-1.0","-1.0","-1.0","253"
"Dan.Clark@test.com","1655564480184","0.0","1.0","0.0","253"
"Gail.Habschied@test.com","1655564480345","1.0","0.0","-1.0","294"
"Gail.Habschied@test.com","1655564480345","0.0","1.0","0.0","294"
"Gail.Habschied@test.com","1655564480345","1.0","-1.0","-1.0","294"
"Gail.Howard@test.com","1655564480605","-1.0","-1.0","0.0","279"
"Gail.Howard@test.com","1655564480605","1.0","0.0","-1.0","279"
"Jane.Gonzalez@test.com","1655564480816","1.0","0.0","0.0","298"
"Jane.Gonzalez@test.com","1655564480816","0.0","0.0","-1.0","298"
"Jaya.Smith@test.com","1655564481035","-1.0","0.0","0.0","234"
"Jaya.Smith@test.com","1655564481035","0.0","0.0","-1.0","234"
"Jaya.Smith@test.com","1655564481035","-1.0","-1.0","-1.0","234"
"Frank.Anandh@test.com","1655564481437","-1.0","0.0","0.0","244"
"Frank.Anandh@test.com","1655564481437","1.0","0.0","-1.0","244"
"Frank.Anandh@test.com","1655564481437","0.0","1.0","-1.0","244"
"Bobby.Fibonnaci@test.com","1655564482011","0.0","-1.0","-1.0","204"
"Bobby.Fibonnaci@test.com","1655564482011","0.0","1.0","-1.0","204"
"Jacob.Davis@test.com","1655564482011","-1.0","1.0","-1.0","204"
"Jacob.Davis@test.com","1655564482011","-1.0","1.0","0.0","204"
"Jacob.Davis@test.com","1655564482011","1.0","0.0","-1.0","204"
"Bobby.Fibonnaci@test.com","1655564482011","0.0","-1.0","-1.0","291"
"Bobby.Fibonnaci@test.com","1655564482011","0.0","1.0","-1.0","291"
"Jacob.Davis@test.com","1655564482011","-1.0","1.0","-1.0","291"
"Jacob.Davis@test.com","1655564482011","-1.0","1.0","0.0","291"
"Jacob.Davis@test.com","1655564482011","1.0","0.0","-1.0","291"
"Jerry.Jones@test.com","1655564483358","-1.0","1.0","-1.0","254"
"Jerry.Jones@test.com","1655564483358","1.0","-1.0","-1.0","254"
"Jerry.Jones@test.com","1655564483358","0.0","1.0","0.0","254"
"Craig.Ahmed@test.com","1655564483523","1.0","-1.0","0.0","272"
"Craig.Ahmed@test.com","1655564483523","-1.0","1.0","0.0","272"
"Craig.Ahmed@test.com","1655564483523","0.0","-1.0","-1.0","272"
"Travis.Habschied@test.com","1655564483673","0.0","1.0","0.0","228"
"Travis.Habschied@test.com","1655564483673","-1.0","-1.0","-1.0","228"
"Travis.Habschied@test.com","1655564483673","1.0","0.0","-1.0","228"
"Eric.Mitra@test.com","1655564483868","-1.0","0.0","-1.0","262"
"Eric.Mitra@test.com","1655564483868","0.0","-1.0","-1.0","262"
"Eric.Mitra@test.com","1655564483868","-1.0","-1.0","0.0","262"
"Gail.Doshi@test.com","1655564483912","1.0","-1.0","0.0","232"
"Gail.Doshi@test.com","1655564483912","1.0","1.0","0.0","232"
"Gail.Doshi@test.com","1655564483912","-1.0","-1.0","-1.0","232"
"Bobby.Davis@test.com","1655564484514","-1.0","-1.0","0.0","260"
"Bobby.Davis@test.com","1655564484514","1.0","-1.0","0.0","260"
"Bobby.Davis@test.com","1655564484514","0.0","0.0","0.0","260"
"Christina.Clayton@test.com","1655564484769","1.0","0.0","0.0","222"
"Christina.Clayton@test.com","1655564484769","-1.0","0.0","-1.0","222"
"Christina.Clayton@test.com","1655564484769","1.0","-1.0","0.0","222"
"Manoj.Sanchez@test.com","1655564484809","-1.0","1.0","0.0","206"
"Manoj.Sanchez@test.com","1655564484809","-1.0","-1.0","-1.0","206"
"Manoj.Sanchez@test.com","1655564484809","0.0","-1.0","-1.0","206"
"John.Phillips@test.com","1655564485028","-1.0","-1.0","0.0","261"
"John.Phillips@test.com","1655564485028","1.0","0.0","0.0","261"
"John.Phillips@test.com","1655564485028","0.0","1.0","0.0","261"
"Manoj.Jackson@test.com","1655564485482","0.0","0.0","0.0","247"
"Manoj.Jackson@test.com","1655564485482","-1.0","-1.0","-1.0","247"
"Manoj.Jackson@test.com","1655564485482","0.0","1.0","-1.0","247"
"Spencer.Smith@test.com","1655564485918","-1.0","-1.0","-1.0","257"
"Spencer.Smith@test.com","1655564485918","-1.0","-1.0","0.0","257"
"Travis.Lincoln@test.com","1655564485928","1.0","1.0","-1.0","223"
"Travis.Lincoln@test.com","1655564485928","-1.0","1.0","0.0","223"
"Bobby.Wu@test.com","1655564486636","-1.0","-1.0","0.0","209"
"Bobby.Wu@test.com","1655564486636","0.0","0.0","0.0","209"
"Bobby.Wu@test.com","1655564486636","0.0","-1.0","0.0","209"
"Frank.Huey@test.com","1655564486846","0.0","1.0","0.0","245"
"Frank.Huey@test.com","1655564486846","-1.0","1.0","0.0","245"
"Frank.Huey@test.com","1655564486846","1.0","0.0","-1.0","245"
"Ben.Clayton@test.com","1655564487154","-1.0","-1.0","-1.0","252"
"Ben.Clayton@test.com","1655564487154","0.0","-1.0","0.0","252"
"Suresh.Jackson@test.com","1655564488521","-1.0","1.0","-1.0","229"
"Suresh.Jackson@test.com","1655564488521","0.0","1.0","-1.0","229"
"Suresh.Jackson@test.com","1655564488521","-1.0","0.0","0.0","229"
"Christina.Harris@test.com","1655564489391","1.0","-1.0","0.0","207"
"Christina.Harris@test.com","1655564489391","1.0","-1.0","-1.0","207"
"Edward.Khatib@test.com","1655564490440","-1.0","1.0","-1.0","295"
"Edward.Khatib@test.com","1655564490440","0.0","0.0","0.0","295"
"Edward.Khatib@test.com","1655564490440","-1.0","1.0","0.0","295"
"Spencer.Smith@test.com","1655564490450","1.0","1.0","-1.0","222"
"Spencer.Smith@test.com","1655564490450","0.0","1.0","-1.0","222"
"Spencer.Smith@test.com","1655564490450","-1.0","1.0","-1.0","222"
"Manoj.Hansen@test.com","1655564490565","-1.0","-1.0","0.0","269"
"Manoj.Hansen@test.com","1655564490565","0.0","1.0","0.0","269"
"Manoj.Hansen@test.com","1655564490565","-1.0","1.0","0.0","269"
"Spencer.Fibonnaci@test.com","1655564491075","0.0","0.0","-1.0","280"
"Spencer.Fibonnaci@test.com","1655564491075","1.0","0.0","0.0","280"
"Spencer.Fibonnaci@test.com","1655564491075","-1.0","-1.0","-1.0","280"
"Spencer.Gonzalez@test.com","1655564492105","0.0","0.0","-1.0","209"
"Spencer.Gonzalez@test.com","1655564492105","-1.0","0.0","0.0","209"
"David.Davis@test.com","1655564492229","0.0","-1.0","-1.0","231"
"David.Davis@test.com","1655564492229","-1.0","-1.0","0.0","231"
"David.Davis@test.com","1655564492229","1.0","-1.0","-1.0","231"
"Jason.Khatib@test.com","1655564492267","0.0","0.0","-1.0","253"
"Jason.Khatib@test.com","1655564492267","1.0","1.0","0.0","253"
"Lyn.Khatib@test.com","1655564493212","1.0","1.0","-1.0","268"
"Lyn.Khatib@test.com","1655564493212","1.0","-1.0","0.0","268"
"Lyn.Khatib@test.com","1655564493212","-1.0","1.0","0.0","268"
"Edward.Smith@test.com","1655564493559","-1.0","0.0","-1.0","229"
"Edward.Smith@test.com","1655564493559","0.0","0.0","0.0","229"
"Edward.Smith@test.com","1655564493559","-1.0","1.0","-1.0","229"
"Ashley.Khatib@test.com","1655564494305","-1.0","1.0","0.0","295"
"Ashley.Khatib@test.com","1655564494305","0.0","1.0","0.0","295"
"Ashley.Khatib@test.com","1655564494305","0.0","-1.0","-1.0","295"
"Spencer.Anderson@test.com","1655564495117","0.0","-1.0","-1.0","244"
"Spencer.Anderson@test.com","1655564495117","-1.0","-1.0","-1.0","244"
"Spencer.Anderson@test.com","1655564495117","0.0","0.0","-1.0","244"
"Sean.Jefferson@test.com","1655564495647","0.0","1.0","0.0","263"
"Sean.Jefferson@test.com","1655564495647","1.0","-1.0","0.0","263"
"Trevor.Howard@test.com","1655564496162","0.0","-1.0","0.0","250"
"Trevor.Howard@test.com","1655564496162","-1.0","0.0","0.0","250"
"David.Gonzalez@test.com","1655564496624","-1.0","1.0","-1.0","266"
"David.Gonzalez@test.com","1655564496624","-1.0","0.0","-1.0","266"
"David.Gonzalez@test.com","1655564496624","1.0","1.0","0.0","266"
"Bobby.Wu@test.com","1655564496801","-1.0","0.0","0.0","208"
"Bobby.Wu@test.com","1655564496801","0.0","0.0","0.0","208"
"Bobby.Wu@test.com","1655564496801","0.0","-1.0","0.0","208"
"Larry.Olson@test.com","1655564497586","1.0","0.0","0.0","218"
"Larry.Olson@test.com","1655564497586","0.0","-1.0","-1.0","218"
"Larry.Olson@test.com","1655564497586","-1.0","1.0","-1.0","218"
"Dan.Anderson@test.com","1655564498207","1.0","1.0","-1.0","215"
"Dan.Anderson@test.com","1655564498207","0.0","-1.0","0.0","215"
"Manoj.Olson@test.com","1655564498860","1.0","-1.0","-1.0","234"
"Manoj.Olson@test.com","1655564498860","1.0","1.0","0.0","234"
"Manoj.Olson@test.com","1655564498860","1.0","0.0","0.0","234"
"Gail.Jones@test.com","1655564499019","-1.0","-1.0","-1.0","205"
"Gail.Jones@test.com","1655564499019","-1.0","-1.0","0.0","205"
"Gail.Jones@test.com","1655564499019","0.0","-1.0","-1.0","205"
"David.Gonzalez@test.com","1655564499090","0.0","-1.0","-1.0","250"
"David.Gonzalez@test.com","1655564499090","-1.0","1.0","0.0","250"
"David.Gonzalez@test.com","1655564499090","-1.0","0.0","0.0","250"
"Lyn.Jones@test.com","1655564499837","0.0","1.0","-1.0","266"
"Lyn.Jones@test.com","1655564499837","1.0","1.0","-1.0","266"
"Lyn.Jones@test.com","1655564499837","1.0","0.0","-1.0","266"
"Sarah.Khatib@test.com","1655564500639","1.0","1.0","-1.0","270"
"Sarah.Khatib@test.com","1655564500639","0.0","0.0","-1.0","270"
"Sarah.Khatib@test.com","1655564500639","1.0","-1.0","-1.0","270"
"Craig.Clayton@test.com","1655564500769","0.0","1.0","-1.0","267"
"Craig.Clayton@test.com","1655564500769","-1.0","1.0","0.0","267"
"Craig.Clayton@test.com","1655564500769","-1.0","0.0","0.0","267"
"Frank.Smith@test.com","1655564502011","-1.0","-1.0","-1.0","217"
"Frank.Smith@test.com","1655564502011","0.0","0.0","0.0","217"
"Frank.Smith@test.com","1655564502011","-1.0","1.0","-1.0","217"
"Edward.Smith@test.com","1655564502157","0.0","-1.0","-1.0","268"
"Edward.Smith@test.com","1655564502157","1.0","-1.0","-1.0","268"
"Edward.Smith@test.com","1655564502157","1.0","0.0","0.0","268"
"Craig.Ahmed@test.com","1655564502188","0.0","1.0","0.0","293"
"Craig.Ahmed@test.com","1655564502188","-1.0","1.0","0.0","293"
"Craig.Ahmed@test.com","1655564502188","0.0","1.0","-1.0","293"
"Edward.Khatib@test.com","1655564503040","0.0","0.0","0.0","256"
"Edward.Khatib@test.com","1655564503040","-1.0","0.0","-1.0","256"
"Edward.Khatib@test.com","1655564503040","1.0","1.0","0.0","256"
"Jerry.Jones@test.com","1655564504018","1.0","0.0","-1.0","274"
"Jerry.Jones@test.com","1655564504018","-1.0","1.0","-1.0","274"
"Jerry.Jones@test.com","1655564504018","0.0","0.0","0.0","274"
"David.Gonzalez@test.com","1655564504022","-1.0","1.0","0.0","265"
"David.Gonzalez@test.com","1655564504022","-1.0","0.0","0.0","265"
"Frank.Huey@test.com","1655564505346","1.0","0.0","-1.0","261"
"Frank.Huey@test.com","1655564505346","1.0","1.0","-1.0","261"
"Frank.Huey@test.com","1655564505346","0.0","1.0","-1.0","261"
"Jason.Phillips@test.com","1655564506575","-1.0","0.0","-1.0","299"
"Jason.Phillips@test.com","1655564506575","0.0","1.0","0.0","299"
"Jason.Phillips@test.com","1655564506575","-1.0","1.0","-1.0","299"
"Sarah.Mitra@test.com","1655564507237","1.0","1.0","-1.0","288"
"Sarah.Mitra@test.com","1655564507237","1.0","0.0","-1.0","288"
"Sarah.Mitra@test.com","1655564507237","0.0","-1.0","0.0","288"
"Christina.Clayton@test.com","1655564508763","-1.0","1.0","0.0","225"
"Christina.Clayton@test.com","1655564508763","1.0","0.0","0.0","225"
"Christina.Clayton@test.com","1655564508763","0.0","-1.0","-1.0","225"
"Manoj.Hansen@test.com","1655564509159","1.0","-1.0","-1.0","264"
"Manoj.Hansen@test.com","1655564509159","-1.0","1.0","-1.0","264"
"Manoj.Hansen@test.com","1655564509159","0.0","0.0","-1.0","264"
"Edward.Khatib@test.com","1655564511440","-1.0","-1.0","-1.0","251"
"Edward.Khatib@test.com","1655564511440","1.0","0.0","-1.0","251"
"Edward.Khatib@test.com","1655564511440","1.0","1.0","0.0","251"
"Santosh.Clark@test.com","1655564512688","0.0","0.0","-1.0","203"
"Santosh.Clark@test.com","1655564512688","-1.0","1.0","-1.0","203"
"Santosh.Clark@test.com","1655564512688","0.0","1.0","0.0","203"
"Jason.Howard@test.com","1655564512774","-1.0","0.0","0.0","253"
"Jason.Howard@test.com","1655564512774","1.0","1.0","-1.0","253"
"Jason.Howard@test.com","1655564512774","-1.0","0.0","-1.0","253"
"Senthil.Olson@test.com","1655563935707","0.0","0.0","-1.0","216"
"Senthil.Olson@test.com","1655563935707","-1.0","0.0","0.0","216"
"Senthil.Olson@test.com","1655563953035","1.0","-1.0","0.0","289"
"Senthil.Olson@test.com","1655563953035","-1.0","1.0","-1.0","289"
"Senthil.Olson@test.com","1655563953035","1.0","1.0","-1.0","289"
"Craig.Sanchez@test.com","1655563960369","1.0","-1.0","0.0","232"
"Craig.Sanchez@test.com","1655563960369","1.0","1.0","0.0","232"
"Dan.Staples@test.com","1655563960939","1.0","1.0","0.0","269"
"Dan.Staples@test.com","1655563960939","-1.0","-1.0","0.0","269"
"Dan.Staples@test.com","1655563960939","-1.0","0.0","0.0","269"
"Craig.Sanchez@test.com","1655563965501","0.0","1.0","0.0","279"
"Craig.Sanchez@test.com","1655563965501","0.0","0.0","-1.0","279"
"Craig.Sanchez@test.com","1655563965501","1.0","1.0","-1.0","279"
"Craig.Sanchez@test.com","1655563970633","-1.0","1.0","0.0","241"
"Craig.Sanchez@test.com","1655563970633","-1.0","0.0","0.0","241"
"Craig.Sanchez@test.com","1655563970633","0.0","1.0","0.0","241"
"John.Abram@test.com","1655563976732","1.0","1.0","0.0","243"
"John.Abram@test.com","1655563976732","0.0","-1.0","0.0","243"
"Ashley.Anandh@test.com","1655563979539","-1.0","1.0","0.0","249"
"Ashley.Anandh@test.com","1655563979539","1.0","-1.0","0.0","249"
"Ashley.Anandh@test.com","1655563979539","0.0","-1.0","0.0","249"
"Santosh.Doshi@test.com","1655563981966","-1.0","-1.0","-1.0","278"
"Santosh.Doshi@test.com","1655563981966","0.0","0.0","0.0","278"
"Chris.Mitra@test.com","1655563982254","1.0","-1.0","0.0","218"
"Chris.Mitra@test.com","1655563982254","1.0","0.0","0.0","218"
"Chris.Mitra@test.com","1655563982254","0.0","-1.0","0.0","218"
"Travis.Anandh@test.com","1655563984669","0.0","0.0","0.0","278"
"Travis.Anandh@test.com","1655563984669","0.0","-1.0","-1.0","278"
"Travis.Anandh@test.com","1655563984669","1.0","-1.0","-1.0","278"
"Jason.Wu@test.com","1655563989352","-1.0","0.0","0.0","214"
"Jason.Wu@test.com","1655563989352","1.0","0.0","-1.0","214"
"Jason.Wu@test.com","1655563989352","-1.0","-1.0","-1.0","214"
"Trevor.Khatib@test.com","1655563991809","-1.0","-1.0","-1.0","263"
"Trevor.Khatib@test.com","1655563991809","0.0","1.0","0.0","263"
"Trevor.Khatib@test.com","1655563991809","-1.0","1.0","0.0","263"
"Trevor.Khatib@test.com","1655563995342","-1.0","0.0","0.0","265"
"Trevor.Khatib@test.com","1655563995342","0.0","1.0","-1.0","265"
"Travis.Aristotle@test.com","1655564025845","0.0","0.0","0.0","251"
"Travis.Aristotle@test.com","1655564025845","0.0","0.0","-1.0","251"
"Travis.Aristotle@test.com","1655564025845","1.0","0.0","0.0","251"
"Trevor.Khatib@test.com","1655564030672","1.0","-1.0","0.0","217"
"Trevor.Khatib@test.com","1655564030672","-1.0","1.0","-1.0","217"
"Trevor.Khatib@test.com","1655564030672","1.0","0.0","-1.0","217"
"Jane.Huey@test.com","1655564033342","0.0","1.0","-1.0","272"
"Jane.Huey@test.com","1655564033342","-1.0","0.0","-1.0","272"
"Chris.Davis@test.com","1655564044220","0.0","1.0","-1.0","233"
"Chris.Davis@test.com","1655564044220","0.0","0.0","0.0","233"
"Chris.Davis@test.com","1655564044220","0.0","1.0","0.0","233"
"Jane.Huey@test.com","1655564046342","1.0","0.0","-1.0","293"
"Jane.Huey@test.com","1655564046342","0.0","0.0","0.0","293"
"Jane.Huey@test.com","1655564046342","0.0","1.0","0.0","293"
"Trevor.Spencer@test.com","1655564092328","-1.0","1.0","0.0","289"
"Trevor.Spencer@test.com","1655564092328","0.0","1.0","0.0","289"
"Trevor.Spencer@test.com","1655564092328","1.0","1.0","-1.0","289"
"Jacob.Clark@test.com","1655564093019","0.0","-1.0","0.0","246"
"Jacob.Clark@test.com","1655564093019","1.0","1.0","0.0","246"
"Jacob.Clark@test.com","1655564093019","1.0","-1.0","-1.0","246"
"Spencer.Anandh@test.com","1655564099057","0.0","0.0","0.0","212"
"Spencer.Anandh@test.com","1655564099057","1.0","0.0","-1.0","212"
"Spencer.Anandh@test.com","1655564099057","1.0","1.0","0.0","212"
"Chris.Clayton@test.com","1655564111169","1.0","1.0","0.0","294"
"Chris.Clayton@test.com","1655564111169","1.0","1.0","-1.0","294"
"Chris.Clayton@test.com","1655564111169","1.0","0.0","0.0","294"
"Trevor.Spencer@test.com","1655564116891","1.0","-1.0","-1.0","246"
"Trevor.Spencer@test.com","1655564116891","1.0","0.0","0.0","246"
"Trevor.Spencer@test.com","1655564116891","-1.0","-1.0","0.0","246"
"Jason.Mitra@test.com","1655564117066","0.0","1.0","0.0","249"
"Jason.Mitra@test.com","1655564117066","0.0","-1.0","-1.0","249"
"Jason.Mitra@test.com","1655564117066","-1.0","1.0","-1.0","249"
"Spencer.Doshi@test.com","1655564117308","0.0","-1.0","0.0","283"
"Spencer.Doshi@test.com","1655564117308","0.0","0.0","0.0","283"
"Spencer.Doshi@test.com","1655564117308","-1.0","1.0","0.0","283"
"David.Khatib@test.com","1655564118775","0.0","0.0","-1.0","237"
"David.Khatib@test.com","1655564118775","-1.0","-1.0","0.0","237"
"David.Khatib@test.com","1655564118775","-1.0","-1.0","-1.0","237"
"Angie.Wu@test.com","1655564124462","-1.0","0.0","-1.0","222"
"Angie.Wu@test.com","1655564124462","0.0","1.0","-1.0","222"
"Angie.Wu@test.com","1655564124462","1.0","0.0","-1.0","222"
"Suresh.Howard@test.com","1655564127180","1.0","1.0","-1.0","299"
"Suresh.Howard@test.com","1655564127180","-1.0","0.0","0.0","299"
"Suresh.Howard@test.com","1655564127180","1.0","-1.0","-1.0","299"
"Sarah.Harris@test.com","1655564129091","-1.0","1.0","0.0","209"
"Sarah.Harris@test.com","1655564129091","0.0","0.0","0.0","209"
"Sarah.Harris@test.com","1655564129091","-1.0","-1.0","0.0","209"
"Santosh.Aristotle@test.com","1655564130568","0.0","1.0","-1.0","272"
"Santosh.Aristotle@test.com","1655564130568","-1.0","-1.0","-1.0","272"
"Santosh.Aristotle@test.com","1655564130568","0.0","0.0","-1.0","272"
"Jason.Anderson@test.com","1655564133895","1.0","1.0","-1.0","221"
"Jason.Anderson@test.com","1655564133895","1.0","-1.0","0.0","221"
"Jason.Anderson@test.com","1655564133895","-1.0","-1.0","0.0","221"
"Edward.Howard@test.com","1655564134181","1.0","0.0","-1.0","286"
"Edward.Howard@test.com","1655564134181","1.0","0.0","0.0","286"
"Edward.Howard@test.com","1655564134181","-1.0","0.0","-1.0","286"
"Neeraj.Smith@test.com","1655564134589","0.0","-1.0","0.0","272"
"Neeraj.Smith@test.com","1655564134589","-1.0","-1.0","0.0","272"
"Neeraj.Smith@test.com","1655564134589","0.0","0.0","-1.0","272"
"Ashley.Spencer@test.com","1655564135162","1.0","0.0","0.0","216"
"Ashley.Spencer@test.com","1655564135162","0.0","0.0","-1.0","216"
"Suresh.Howard@test.com","1655564136978","-1.0","0.0","-1.0","260"
"Suresh.Howard@test.com","1655564136978","0.0","-1.0","0.0","260"
"John.Spencer@test.com","1655564137791","0.0","-1.0","0.0","256"
"John.Spencer@test.com","1655564137791","-1.0","0.0","-1.0","256"
"John.Spencer@test.com","1655564137791","1.0","0.0","-1.0","256"
"Craig.Anandh@test.com","1655564139164","0.0","0.0","0.0","248"
"Craig.Anandh@test.com","1655564139164","-1.0","1.0","-1.0","248"
"Craig.Anandh@test.com","1655564139164","-1.0","0.0","-1.0","248"
"Jane.Ahmed@test.com","1655564141088","0.0","1.0","0.0","231"
"Jane.Ahmed@test.com","1655564141088","0.0","0.0","-1.0","231"
"Ashley.Gonzalez@test.com","1655564141405","1.0","-1.0","-1.0","300"
"Ashley.Gonzalez@test.com","1655564141405","-1.0","1.0","-1.0","300"
"Ashley.Gonzalez@test.com","1655564141405","0.0","0.0","0.0","300"
"Jane.Lincoln@test.com","1655564141405","-1.0","1.0","-1.0","300"
"Jane.Lincoln@test.com","1655564141405","-1.0","0.0","0.0","300"
"Jane.Lincoln@test.com","1655564141405","1.0","-1.0","0.0","300"
"Ashley.Gonzalez@test.com","1655564141405","1.0","-1.0","-1.0","206"
"Ashley.Gonzalez@test.com","1655564141405","-1.0","1.0","-1.0","206"
"Ashley.Gonzalez@test.com","1655564141405","0.0","0.0","0.0","206"
"Jane.Lincoln@test.com","1655564141405","-1.0","1.0","-1.0","206"
"Jane.Lincoln@test.com","1655564141405","-1.0","0.0","0.0","206"
"Jane.Lincoln@test.com","1655564141405","1.0","-1.0","0.0","206"
"Jason.Mitra@test.com","1655564142563","-1.0","-1.0","-1.0","252"
"Jason.Mitra@test.com","1655564142563","1.0","1.0","-1.0","252"
"Jason.Mitra@test.com","1655564142563","0.0","-1.0","0.0","252"
"Suresh.Doshi@test.com","1655564144850","-1.0","1.0","0.0","290"
"Suresh.Doshi@test.com","1655564144850","0.0","1.0","0.0","290"
"Suresh.Doshi@test.com","1655564144850","0.0","0.0","0.0","290"
"David.Khatib@test.com","1655564145175","1.0","0.0","-1.0","253"
"David.Khatib@test.com","1655564145175","0.0","0.0","-1.0","253"
"Jason.Mitra@test.com","1655564145396","1.0","-1.0","-1.0","248"
"Jason.Mitra@test.com","1655564145396","-1.0","0.0","-1.0","248"
"Jason.Mitra@test.com","1655564145396","0.0","0.0","-1.0","248"
"Chris.Smith@test.com","1655564147058","0.0","-1.0","0.0","277"
"Chris.Smith@test.com","1655564147058","1.0","1.0","-1.0","277"
"Chris.Smith@test.com","1655564147058","1.0","-1.0","0.0","277"
"David.Khatib@test.com","1655564147375","0.0","0.0","0.0","208"
"David.Khatib@test.com","1655564147375","1.0","1.0","0.0","208"
"David.Khatib@test.com","1655564147375","1.0","-1.0","0.0","208"
"Edward.Anderson@test.com","1655564149598","1.0","0.0","-1.0","241"
"Edward.Anderson@test.com","1655564149598","-1.0","1.0","-1.0","241"
"Edward.Anderson@test.com","1655564149598","1.0","1.0","0.0","241"
"Sarah.Huey@test.com","1655564149833","0.0","0.0","0.0","281"
"Sarah.Huey@test.com","1655564149833","1.0","0.0","0.0","281"
"Sarah.Huey@test.com","1655564149833","-1.0","0.0","0.0","281"
"Jaya.Aristotle@test.com","1655564149876","1.0","0.0","-1.0","215"
"Jaya.Aristotle@test.com","1655564149876","-1.0","1.0","-1.0","215"
"Neeraj.Harris@test.com","1655564151874","1.0","0.0","-1.0","245"
"Neeraj.Harris@test.com","1655564151874","-1.0","0.0","0.0","245"
